table,record_id,column,rule,severity,details,severity_rank
transactions,T502918,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503007,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503042,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503167,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503185,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503265,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503475,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503527,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503650,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503776,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503778,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503802,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503864,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T503878,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504047,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504112,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504143,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504359,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504372,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504379,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504397,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504417,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504596,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504784,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504803,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504816,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T504867,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505009,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505137,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505181,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505206,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505231,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505537,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505555,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505628,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505716,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505802,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505803,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505960,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T505986,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506035,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506089,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506133,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506190,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506275,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506280,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506319,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506350,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506496,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506498,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506545,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506621,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506635,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506898,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T506959,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T526496,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507048,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507070,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507113,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507123,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507158,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507210,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507273,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507485,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507499,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507521,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507541,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507601,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507636,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507648,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507681,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507753,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T507865,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508142,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508147,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508255,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508349,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508380,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508388,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508413,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508478,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508525,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508591,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508690,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508733,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508758,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508868,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T508936,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509047,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509049,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509108,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509226,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509241,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509280,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509318,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509363,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509373,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509408,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509427,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509538,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509621,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509755,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509807,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509832,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509845,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509873,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509904,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T509972,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510018,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510077,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510117,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510151,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510209,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510246,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510321,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510337,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510386,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510503,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510552,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510577,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510585,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510606,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510634,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510753,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510889,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T510939,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511068,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511097,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511116,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511288,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511291,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511300,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511356,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511389,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511393,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511462,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511495,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511524,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511597,customer_id,fk_exists,high,customer_id not found: C999999,3
transactions,T511741,customer_id,fk_exists,high,customer_id not found: C999999,3
