transaction_id,customer_id,transaction_date,amount,currency,channel
T504424,C104499,2025-11-22,83.76,USD,Mobile
T504425,C104547,2025-07-30,76.53,USD,Store
T504426,C103556,2026-01-18,52.97,CAD,Mobile
T504427,C103912,2025-09-19,-162.87,EUR,Store
T504428,C101534,2025-11-04,47.48,USD,Store
T504429,C104463,2026-01-11,98.12,USD,Mobile
T504430,C103377,2025-03-09,66.02,USD,Store
T504431,C104238,2025-02-07,81.05,USD,Web
T504432,C103186,2025-09-10,104.94,CAD,Mobile
T504433,C103647,2025-08-24,99.1,GBP,Partner
T504434,C101113,2025-11-14,69.54,CAD,Web
T504435,C101522,2026-01-20,109.48,USD,Web
T504436,C101261,2025-11-05,83.79,USD,Web
T504437,C100017,2025-12-21,36.28,USD,Mobile
T504438,C100574,2025-08-15,22.32,USD,Mobile
T504439,C100779,2025-02-16,22.88,USD,Mobile
T504440,C103832,2025-05-11,130.91,USD,Mobile
T504441,C103164,2025-04-21,101.85,USD,Web
T504442,C104003,2025-08-26,0.0,USD,Mobile
T504443,C103324,2025-11-06,74.62,USD,Web
T504444,C102736,2025-07-12,0.5,USD,Web
T504445,C104867,2025-10-04,34.96,EUR,Web
T504446,C100398,2025-12-21,84.84,CAD,Web
T504447,C101175,2025-05-26,73.68,CAD,Web
T504448,C100181,2025-04-27,47.29,GBP,Web
T523610,C104132,2025-07-08,136.35,GBP,Mobile
T504450,C104861,2025-08-17,64.23,USD,Web
T504451,C103110,2025-07-04,143.18,USD,Web
T504452,C101825,2025-10-26,98.86,EUR,Store
T504453,C100196,2025-06-05,53.47,EUR,Store
T504454,C103261,2025-06-26,17.76,EUR,Mobile
T504455,C104379,2025-10-14,55.14,CAD,Mobile
T504456,C104801,2025-07-25,151.94,USD,Web
T504457,C102976,2025-09-29,67.47,EUR,Mobile
T504458,C100884,2025-05-31,58.2,USD,Web
T504459,C103564,2025-09-06,53.85,USD,Web
T504460,C103300,2025-08-03,42.09,USD,Web
T504461,C104664,2025-12-30,72.52,CAD,Store
T504462,C103276,2025-12-21,46.18,USD,Mobile
T504463,C104964,2025-08-18,51.88,XXX,Web
T504464,C101377,2025-04-05,59.52,USD,Store
T504465,C100786,2025-10-14,50.98,USD,Web
T504466,C104999,2025-06-19,60.35,USD,Store
T504467,C101304,2025-08-06,59.94,USD,Web
T504468,C103814,2025-02-25,114.98,USD,Mobile
T506858,C104589,2025-09-26,100.3,USD,Web
T504470,C102540,2025-08-11,103.29,USD,Mobile
T504471,C103311,2025-06-24,126.61,USD,Web
T504472,C104635,2025-03-30,112.83,USD,Mobile
T504473,C102081,2025-09-07,94.44,GBP,Mobile
T504474,C100509,2025-12-26,34.18,USD,Mobile
T504475,C103226,2025-12-01,64.8,EUR,Mobile
T504476,C100299,2026-01-17,71.59,USD,Web
T504477,C101288,2025-08-26,57.74,USD,Web
T504478,C102452,2025-09-19,84.75,USD,Mobile
T504479,C104464,2025-11-09,48.94,USD,Partner
T504480,C101725,2025-12-24,189.42,USD,Store
T504481,C101241,2025-11-30,69.34,EUR,Mobile
T504482,C103762,2025-04-03,36.34,USD,Web
T504483,C104026,2025-02-25,0.5,CAD,Web
T504484,C101104,2025-11-23,95.37,USD,Web
T504485,C100945,2025-07-28,105.72,USD,Web
T504486,C102169,2025-10-07,15.47,XXX,Mobile
T504487,C101248,2025-08-02,37.3,EUR,Web
T509610,C101435,2025-12-07,28.99,USD,Mobile
T504489,C104010,2025-02-12,0.5,USD,Store
T504490,C103504,2026-01-03,44.99,USD,Partner
T504491,C101154,2025-10-04,30.6,USD,Web
T504492,C101267,2025-05-26,76.51,USD,Mobile
T504493,C102637,2025-06-11,124.8,USD,Mobile
T504494,C103561,2025-03-17,62.95,USD,Mobile
T504495,C101887,2025-08-25,71.72,USD,Mobile
T504496,C104071,2025-10-07,70.31,GBP,Mobile
T504497,C101033,2025-04-10,103.29,USD,Mobile
T504498,C102782,2026-01-31,89.63,USD,Web
T504499,C102613,2026-01-28,27.03,CAD,Web
T504500,C102330,2025-04-10,77.15,CAD,Web
T504501,C101104,2026-01-06,40.11,EUR,Web
T504502,C104946,2025-08-14,53.29,USD,Mobile
T504503,C102026,2025-03-12,114.22,USD,Web
T504504,C103039,2025-09-16,0.5,USD,Partner
T504505,C100043,2025-04-13,9.24,USD,Web
T504506,C102768,2025-07-31,105.92,USD,Web
T504507,C103004,2025-02-09,83.51,USD,Mobile
T504508,C104916,2025-02-09,3.41,USD,Web
T504509,C104825,2025-08-16,83.27,CAD,Web
T504510,C103748,2025-07-10,90.59,USD,Web
T504511,C104202,2025-02-07,75.48,USD,Web
T504512,C101660,2025-06-27,101.71,USD,Web
T504513,C101193,2025-08-04,71.71,EUR,Web
T504514,C101803,2025-02-23,7.5,USD,Web
T504515,C103850,2025-12-19,42.86,USD,Web
T504516,C104724,2025-05-09,66.5,CAD,Web
T504517,C102812,2025-09-02,114.76,EUR,Web
T504518,C100794,2025-08-25,26.29,CAD,Store
T504519,C101815,2025-10-27,92.02,USD,Mobile
T504520,C104552,2025-09-10,31.72,USD,Web
T504521,C104975,2025-07-31,17.62,USD,Mobile
T504522,C104643,2025-09-13,127.18,USD,Mobile
T504523,C104181,2025-11-22,-129.88,EUR,Mobile
T504524,C103171,2025-06-10,69.13,USD,Web
T504525,C101984,2025-03-13,85.79,EUR,Mobile
T504526,C104530,2025-11-30,33.04,USD,Store
T504527,C104425,2025-05-10,113.2,GBP,Store
T504528,C101625,2025-07-15,0.5,USD,Web
T504529,C103375,2025-05-06,85.0,USD,Web
T504530,C102591,2025-03-14,6.64,GBP,Store
T504531,C102598,2025-08-24,111.46,USD,Mobile
T504532,C104381,2025-07-26,67.4,USD,Web
T504533,C100006,2026-01-25,28.28,USD,Web
T504534,C103600,2025-04-23,0.5,USD,Web
T504535,C102754,2025-09-26,79.18,USD,Web
T504536,C102770,2025-05-19,-71.43,CAD,Web
T504537,C100903,2025-09-18,22.89,USD,Mobile
T504538,C102445,2025-06-14,117.47,USD,Web
T504539,C103168,2025-07-31,64.26,USD,Store
T504540,C101578,2025-04-24,110.57,USD,Mobile
T504541,C100537,2026-01-15,28.16,USD,Mobile
T504542,C103335,2025-09-09,53.37,CAD,Web
T504543,C100836,2025-11-09,110.63,USD,Web
T504544,C104288,2025-12-31,22.39,USD,Web
T504545,C101279,2025-10-20,86.05,USD,Store
T504546,C103850,2025-06-22,60.02,USD,Web
T504547,C100223,2025-03-26,0.5,USD,Web
T504548,C104338,2025-03-07,0.5,USD,Web
T504549,C100765,2026-01-11,73.21,USD,Web
T504550,C102656,2025-04-14,71.47,USD,Store
T504551,C103573,2025-06-13,21.11,USD,Web
T504552,C103450,2025-12-01,102.01,USD,Web
T504553,C100933,2025-09-24,41.32,USD,Partner
T504554,C100063,2025-05-08,178.99,USD,Store
T504555,C102912,2025-10-31,0.5,USD,Store
T504556,C100644,2025-12-07,43.62,USD,Web
T504557,C100292,2025-09-30,26.34,USD,Mobile
T504558,C103914,2025-06-08,95.5,USD,Web
T504559,C103844,2025-09-20,69.59,EUR,Web
T504560,C102616,2025-11-27,17.98,USD,Mobile
T504561,C101305,2026-01-30,63.88,USD,Web
T504562,C103353,2025-04-19,73.11,USD,Mobile
T504563,C102706,2025-03-28,41.02,GBP,Store
T504564,C102133,2025-05-23,96.73,USD,Mobile
T504565,C102738,2025-09-26,93.73,USD,Store
T504566,C103291,2026-01-14,75.09,USD,Mobile
T504567,C101631,2025-03-22,44.85,USD,Mobile
T504568,C104467,2025-04-25,118.86,CAD,Mobile
T504569,C103573,2025-07-09,0.0,USD,Mobile
T504570,C103026,2025-08-04,67.91,USD,Web
T504571,C100220,2025-09-29,82.59,USD,Web
T504572,C100527,2025-12-06,41.39,USD,Web
T504573,C102333,2025-12-17,65.08,USD,Web
T504574,C100426,2025-11-21,86.78,USD,Web
T504575,C102355,2025-06-11,17.94,USD,Web
T504576,C104144,2026-01-31,43.36,USD,Web
T504577,C104658,2025-05-06,106.87,CAD,Mobile
T504578,C100813,2025-11-05,32.97,EUR,Mobile
T504579,C104925,2025-12-17,0.5,USD,Mobile
T504580,C101979,2026-01-22,46.13,USD,Mobile
T504581,C103149,2025-06-07,28.15,USD,Store
T504582,C103823,2025-08-18,114.76,USD,Web
T504583,C103496,2025-03-07,89.93,USD,Web
T504584,C104001,2025-07-17,52.44,USD,Mobile
T504585,C104705,2025-09-12,142.0,USD,Store
T504586,C104699,2026-01-16,147.06,USD,Mobile
T504587,C102662,2025-06-22,0.5,USD,Web
T504588,C103079,2025-09-03,93.04,USD,Store
T504589,C100473,2025-11-10,39.73,USD,Store
T504590,C103838,2025-02-16,117.92,USD,Web
T504591,C101827,2025-05-29,135.81,GBP,Mobile
T504592,C103880,2025-10-27,91.77,EUR,Web
T504593,C103160,2026-01-02,48.99,USD,Web
T504594,C101844,2025-10-09,23.7,USD,Store
T504595,C100162,2026-01-22,23.59,USD,Mobile
T504596,C999999,2025-04-23,82.46,USD,Mobile
T504597,C102017,2025-08-13,102.93,USD,Mobile
T504598,C102170,2025-04-10,58.75,USD,Mobile
T504599,C100123,2025-12-09,94.48,USD,Web
T504600,C104378,2025-08-29,75.17,USD,Web
T504601,C103449,2025-07-16,144.65,USD,Mobile
T504602,C102856,2025-09-06,21.95,EUR,Mobile
T504603,C101066,2025-12-04,31.1,USD,Mobile
T504604,C104498,2025-04-09,137.13,USD,Web
T504605,C103340,2025-07-07,38.29,USD,Web
T504606,C101443,2026-01-06,142.22,USD,Web
T504607,C102131,2025-09-17,82.9,USD,Partner
T504608,C101235,2025-02-25,126.23,USD,Web
T504609,C104370,2025-03-19,84.08,CAD,Web
T504610,C101202,2026-01-04,45.66,USD,Store
T504611,C100162,2025-10-21,14.17,USD,Web
T504612,C101643,2025-08-03,99.83,USD,Web
T504613,C103839,2025-10-03,34.76,USD,Web
T504614,C100294,2025-04-01,39.33,USD,Web
T504615,C103911,2025-09-14,64.77,USD,Store
T504616,C101814,2025-10-20,63.65,EUR,Web
T504617,C104222,2025-02-03,81.09,USD,Mobile
T504618,C101301,2025-05-28,116.15,EUR,Web
T504619,C102778,2025-07-04,84.74,CAD,Web
T504620,C103189,2025-03-22,61.88,USD,Store
T504621,C102204,2025-09-02,0.84,USD,Partner
T504622,C100284,2025-05-23,0.5,CAD,Web
T504623,C101243,2025-06-11,0.5,USD,Web
T504624,C101060,2025-07-31,82.22,USD,Mobile
T504625,C100277,2025-06-12,70.8,USD,Web
T504626,C101136,2025-02-22,14.91,USD,Mobile
T504627,C102984,2025-02-18,26.89,USD,Web
T504628,C102956,2025-10-14,108.75,EUR,Web
T504629,C100217,2025-02-25,22.38,USD,Web
T504630,C103270,2025-03-05,133.41,USD,Mobile
T504631,C100277,2025-04-24,0.5,USD,Mobile
T504632,C104784,2025-03-21,0.5,GBP,Web
T504633,C101838,2025-08-19,0.5,USD,Store
T504634,C101545,2026-02-10,64.41,USD,Store
T504635,C103607,2025-09-15,52.82,GBP,Web
T504636,C104196,2025-02-13,0.0,USD,Web
T504637,C104258,2025-02-09,61.68,USD,Web
T504638,C101802,2025-04-23,0.5,USD,Store
T504639,C103923,2025-11-11,58.95,USD,Web
T504640,C103077,2025-04-12,42.31,USD,Mobile
T504641,C104319,2025-02-17,108.8,USD,Mobile
T504642,C102148,2026-01-26,11.95,USD,Web
T504643,C103538,2025-06-11,91.35,EUR,Store
T504644,C100857,2025-10-22,119.08,USD,Store
T504645,C100991,2025-08-19,97.81,EUR,Mobile
T504646,C102668,2025-04-01,121.33,USD,Web
T504647,C102525,2025-05-12,104.48,USD,Web
T504648,C103761,2025-06-24,17.6,USD,Mobile
T504649,C100612,2025-03-03,5.63,USD,Mobile
T504650,C103829,2025-11-30,126.53,USD,Web
T504651,C102091,2025-09-12,118.82,USD,Mobile
T504652,C100850,2025-02-19,57.12,EUR,Web
T504653,C103749,2025-08-15,46.91,USD,Mobile
T504654,C100342,2025-02-04,116.34,USD,Store
T504655,C104802,2025-02-06,79.97,USD,Mobile
T504656,C104949,2025-07-03,36.3,EUR,Mobile
T504657,C104137,2025-04-16,11.46,USD,Mobile
T504658,C100368,2025-10-09,113.13,USD,Mobile
T504659,C102681,2025-09-19,15.27,EUR,Web
T504660,C103530,2025-04-26,68.68,USD,Store
T504661,C101444,2025-06-07,31.67,USD,Store
T504662,C102206,2025-10-13,109.25,USD,Mobile
T504663,C104308,2025-12-31,71.25,USD,Web
T504664,C101374,2025-07-27,37.5,USD,Web
T504665,C102353,2025-09-16,61.41,USD,Store
T504666,C100801,2025-04-19,81.3,CAD,Store
T504667,C100204,2025-12-06,107.81,USD,Mobile
T504668,C100058,2025-12-13,84.43,USD,Web
T504669,C104600,2025-08-28,80.29,USD,Web
T504670,C103111,2025-04-27,110.12,USD,Store
T504671,C103580,2025-02-07,42.24,USD,Mobile
T504672,C101421,2025-05-30,48.19,GBP,Web
T504673,C100563,2025-07-30,48.98,EUR,Store
T504674,C101191,2025-08-06,0.5,USD,Mobile
T504675,C102892,2025-11-11,36.07,USD,Web
T504676,C101544,2025-03-08,33.66,GBP,Web
T504677,C100037,2025-08-21,0.0,USD,Web
T504678,C103875,2025-08-17,64.84,USD,Web
T504679,C100868,2026-01-16,97.24,USD,Store
T504680,C103977,2025-08-23,0.5,USD,Web
T504681,C100841,2025-05-28,67.52,USD,Web
T504682,C102685,2025-12-02,25.48,USD,Mobile
T504683,C103736,2025-05-25,94.96,USD,Mobile
T504684,C104689,2025-12-24,41.93,USD,Web
T504685,C101290,2025-09-16,32.85,USD,Web
T504686,C100029,2025-03-09,104.29,USD,Store
T504687,C102436,2025-03-08,63.71,USD,Web
T504688,C104811,2025-02-28,78.71,USD,Mobile
T504689,C103008,2025-09-25,54.66,USD,Web
T504690,C101610,2025-05-03,70.16,USD,Web
T504691,C102526,2026-01-25,29.52,CAD,Mobile
T504692,C103757,2025-10-05,11.37,USD,Web
T504693,C104527,2026-01-25,69.1,USD,Mobile
T504694,C101179,2025-11-18,103.42,USD,Mobile
T504695,C102757,2025-05-27,66.2,USD,Web
T504696,C102099,2025-07-05,18.87,CAD,Mobile
T504697,C100391,2025-06-02,37.36,CAD,Mobile
T504698,C100383,2025-08-25,110.75,USD,Store
T504699,C101055,2025-05-12,17.48,USD,Mobile
T504700,C102503,2025-10-30,122.34,GBP,Web
T504701,C104394,2025-05-29,151.33,USD,Store
T504702,C101343,2025-09-14,35.96,EUR,Web
T504703,C101161,2025-09-25,66.83,USD,Mobile
T504704,C103437,2025-05-09,117.96,USD,Web
T504705,C103582,2025-02-14,95.79,USD,Mobile
T504706,C103081,2025-10-16,52.49,EUR,Store
T504707,C102426,2025-06-01,123.13,USD,Web
T504708,C102295,2025-07-21,95.48,USD,Mobile
T504709,C102358,2025-09-25,9.42,USD,Web
T504710,C100951,2025-03-02,38.88,EUR,Web
T504711,C101217,2025-04-22,44.13,USD,Mobile
T504712,C102087,2026-01-31,134.02,USD,Mobile
T504713,C104296,2025-12-18,6.63,USD,Mobile
T504714,C100246,2025-10-29,86.37,USD,Mobile
T504715,C101309,2025-10-12,2.45,USD,Mobile
T504716,C104806,2025-09-27,108.31,USD,Web
T504717,C103311,2025-11-11,147.35,USD,Mobile
T504718,C103948,2025-05-27,136.88,USD,Web
T504719,C103472,2025-09-30,60.54,GBP,Web
T504720,C104019,2025-10-11,84.41,USD,Mobile
T504721,C100635,2026-01-17,104.66,USD,Mobile
T504722,C102545,2025-03-30,103.31,USD,Store
T504723,C102333,2025-09-22,72.83,EUR,Mobile
T504724,C103119,2025-03-24,40.87,USD,Web
T504725,C103954,2025-04-16,86.15,USD,Store
T504726,C103458,2025-05-14,20.39,EUR,Partner
T504727,C102095,2025-11-19,80.83,EUR,Mobile
T504728,C102863,2025-07-18,99.87,USD,Web
T504729,C103381,2025-05-11,113.64,USD,Mobile
T504730,C102235,2025-06-11,58.57,USD,Web
T504731,C104830,2025-07-27,147.52,USD,Store
T504732,C100782,2025-03-05,137.08,GBP,Partner
T504733,C100803,2025-12-02,12.23,USD,Web
T504734,C102326,2025-04-16,37.87,EUR,Web
T504735,C101773,2025-08-19,113.79,USD,Web
T504736,C101510,2025-05-13,4.55,USD,Web
T504737,C100117,2025-09-04,67.89,USD,Web
T504738,C102450,2025-07-18,84.7,CAD,Mobile
T504739,C101580,2025-04-20,20.47,USD,Store
T504740,C100243,2026-01-28,133.71,USD,Mobile
T504741,C101713,2025-02-16,43.58,GBP,Web
T504742,C103127,2025-12-06,82.35,EUR,Mobile
T504743,C100576,2025-06-26,61.93,USD,Mobile
T504744,C100473,2025-03-22,78.73,CAD,Partner
T504745,C103586,2025-05-23,74.53,USD,Web
T504746,C104615,2025-03-28,64.91,USD,Web
T504747,C101114,2025-03-24,86.34,USD,Mobile
T504748,C100474,2025-09-03,25.03,USD,Mobile
T504749,C104183,2025-05-08,50.51,EUR,Web
T504750,C102034,2025-05-15,84.91,GBP,Mobile
T504751,C104256,2026-01-18,85.12,CAD,Web
T504752,C100331,2025-06-09,90.8,EUR,Store
T504753,C101388,2026-01-15,70.58,USD,Mobile
T504754,C103844,2025-07-20,60.57,USD,Web
T504755,C104105,2025-03-07,43.76,USD,Mobile
T504756,C100827,2025-08-26,10.23,USD,Web
T504757,C101175,2025-08-11,22.42,USD,Mobile
T504758,C100283,2025-05-10,0.0,USD,Mobile
T504759,C101012,2025-12-19,27.81,USD,Mobile
T504760,C102987,2025-03-15,99.75,USD,Web
T504761,C100426,2025-03-20,-12.25,USD,Store
T518011,C102247,2025-05-15,53.3,USD,Mobile
T504763,C101485,2025-08-04,112.09,USD,Mobile
T504764,C101956,2025-06-28,98.65,USD,Web
T504765,C103124,2025-05-23,128.27,CAD,Partner
T504766,C104932,2025-02-14,87.63,EUR,Web
T504767,C104093,2025-06-25,84.07,USD,Mobile
T504768,C102087,2025-12-29,82.3,USD,Web
T504769,C104100,2025-05-09,76.25,EUR,Store
T504770,C102350,2025-03-20,116.27,USD,Mobile
T504771,C102609,2025-10-07,86.94,USD,Mobile
T504772,C101879,2025-12-27,101.42,USD,Mobile
T504773,C102408,2025-04-28,47.66,USD,Web
T504774,C103050,2025-07-27,142.4,CAD,Mobile
T504775,C100654,2025-03-05,24.26,USD,Mobile
T504776,C100946,2025-08-02,36.29,USD,Store
T504777,C102814,2025-11-14,114.17,EUR,Web
T504778,C102854,2025-02-10,73.93,USD,Web
T504779,C104714,2025-04-02,61.6,USD,Mobile
T504780,C100044,2025-02-22,55.18,USD,Mobile
T504781,C103746,2026-01-14,115.89,USD,Web
T504782,C104606,2025-06-06,81.44,USD,Mobile
T504783,C104125,2026-01-18,50.02,CAD,Mobile
T504784,C999999,2025-02-19,142.12,USD,Mobile
T504785,C104250,2025-10-26,124.26,USD,Mobile
T504786,C102539,2026-02-10,67.09,USD,Mobile
T504787,C101976,2025-10-28,90.79,USD,Web
T504788,C100823,2025-08-29,60.46,USD,Store
T504789,C103623,2025-10-12,91.71,EUR,Mobile
T504790,C102402,2025-08-10,18.14,USD,Store
T504791,C102304,2025-12-03,156.59,CAD,Mobile
T504792,C100504,2025-06-23,-50.98,USD,Web
T504793,C100802,2025-10-27,31.41,EUR,Web
T504794,C103874,2025-02-22,130.45,USD,Web
T504795,C104687,2025-02-25,46.36,USD,Mobile
T504796,C100108,2025-03-29,67.93,USD,Web
T504797,C100921,2025-11-21,12.42,USD,Store
T504798,C101139,2025-04-22,13.72,USD,Mobile
T504799,C100819,2025-12-18,65.45,USD,Mobile
T504800,C103573,2025-10-03,130.61,USD,Partner
T504801,C100213,2025-07-23,27.72,USD,Mobile
T504802,C102787,2025-03-29,53.84,EUR,Web
T504803,C999999,2025-04-12,29.57,USD,Web
T504804,C102509,2025-08-25,90.89,USD,Mobile
T504805,C102467,2025-11-28,154.49,USD,Store
T504806,C102789,2025-02-08,56.19,USD,Web
T504807,C101182,2026-01-15,67.17,USD,Web
T504808,C101339,2025-08-30,45.93,USD,Store
T504809,C101729,2025-07-14,39.06,CAD,Web
T504810,C101069,2025-12-23,90.58,USD,Web
T504811,C101258,2025-06-24,9.7,CAD,Mobile
T504812,C101539,2026-01-10,145.21,USD,Store
T514336,C100200,2025-02-07,98.24,USD,Web
T504814,C100802,2025-06-13,73.23,USD,Web
T504815,C102195,2025-02-04,76.66,USD,Web
T504816,C999999,2025-03-05,48.83,USD,Mobile
T504817,C101814,2025-03-12,8.32,USD,Web
T504818,C103748,2025-10-20,37.24,USD,Web
T504819,C101748,2025-02-22,-0.5,USD,Web
T504820,C104208,2025-07-06,91.01,USD,Mobile
T504821,C104478,2025-05-31,0.5,USD,Partner
T504822,C104799,2025-07-29,52.18,USD,Web
T504823,C104042,2025-06-26,101.94,CAD,Mobile
T504824,C104753,2025-08-09,86.31,USD,Mobile
T504825,C104842,2025-06-18,0.0,USD,Web
T504826,C104928,2025-07-12,1.35,USD,Web
T504827,C103774,2025-03-15,32.28,USD,Partner
T504828,C100427,2025-09-24,26.44,USD,Web
T504829,C103382,2025-05-14,59.08,USD,Partner
T504830,C103770,2025-07-11,1.57,EUR,Mobile
T504831,C100289,2025-11-05,113.82,USD,Web
T504832,C100753,2025-12-23,98.99,USD,Web
T504833,C100305,2025-12-17,17.88,USD,Mobile
T504834,C102125,2025-02-26,50.54,USD,Mobile
T504835,C103785,2025-09-15,68.72,CAD,Store
T504836,C102648,2025-08-09,74.08,CAD,Mobile
T504837,C101842,2025-10-05,-35.7,USD,Mobile
T504838,C103434,2025-07-11,28.12,EUR,Mobile
T504839,C104096,2025-03-17,0.5,USD,Web
T504840,C103908,2025-02-14,68.55,USD,Mobile
T504841,C100592,2025-03-23,45.5,USD,Mobile
T504842,C104917,2025-10-01,15.06,USD,Web
T504843,C103712,2025-11-12,96.46,CAD,Web
T504844,C104269,2025-06-05,112.54,CAD,Web
T504845,C102322,2025-07-18,0.5,CAD,Store
T504846,C104120,2025-03-30,59.27,USD,Store
T504847,C104361,2025-08-07,63.17,USD,Web
T504848,C104876,2025-09-16,0.5,USD,Partner
T504849,C103979,2026-02-10,50.77,EUR,Partner
T504850,C101341,2025-02-20,147.88,CAD,Store
T504851,C102834,2025-08-09,71.76,USD,Web
T504852,C104341,2025-08-17,18.2,USD,Web
T504853,C100372,2025-11-07,54.54,USD,Web
T504854,C102944,2026-02-02,31.72,GBP,Mobile
T504855,C100475,2025-08-15,26.6,USD,Web
T504856,C103421,2025-10-18,69.25,USD,Store
T504857,C101091,2025-02-08,27.24,USD,Store
T504858,C100794,2025-03-13,36.71,USD,Web
T504859,C102646,2025-09-23,52.75,USD,Web
T504860,C101321,2025-09-23,0.5,USD,Web
T504861,C101822,2025-07-03,134.85,EUR,Web
T504862,C104360,2025-11-08,81.83,USD,Mobile
T504863,C103254,2025-11-03,-63.54,GBP,Partner
T504864,C101938,2025-08-06,23.82,USD,Web
T504865,C100850,2025-09-09,62.92,USD,Mobile
T504866,C100747,2025-04-05,54.97,USD,Web
T504867,C999999,2025-08-16,19.23,USD,Web
T504868,C102980,2025-12-03,68.85,USD,Mobile
T504869,C102040,2025-11-09,128.57,USD,Mobile
T504870,C104843,2025-04-28,82.54,USD,Web
T504871,C101079,2025-11-20,119.73,EUR,Web
T504872,C103620,2025-11-28,29.8,USD,Web
T504873,C101677,2025-05-10,90.48,USD,Web
T504874,C103024,2025-03-12,9.54,USD,Web
T504875,C101544,2025-02-07,122.45,USD,Web
T504876,C103657,2026-01-28,88.81,EUR,Web
T504877,C102103,2025-06-25,138.9,CAD,Store
T504878,C104293,2025-03-02,0.5,USD,Mobile
T504879,C104019,2025-11-01,66.21,GBP,Mobile
T504880,C100024,2025-10-25,77.93,USD,Store
T504881,C101303,2025-10-10,75.97,USD,Partner
T504882,C103797,2025-12-04,35.96,USD,Web
T504883,C100335,2025-04-18,102.27,USD,Mobile
T504884,C103250,2025-02-18,85.74,CAD,Mobile
T504885,C101750,2025-10-01,115.85,USD,Web
T504886,C103433,2025-03-14,46.54,EUR,Store
T504887,C104673,2025-09-07,112.77,USD,Web
T504888,C103600,2025-08-21,20.68,USD,Mobile
T504889,C103324,2025-10-09,85.77,USD,Web
T504890,C100772,2025-12-31,6.59,USD,Store
T520096,C100562,2025-05-12,105.89,USD,Mobile
T504892,C101195,2025-07-18,100.68,USD,Mobile
T504893,C102137,2025-05-22,11.69,USD,Mobile
T504894,C100073,2025-11-20,62.72,CAD,Mobile
T504895,C103883,2025-03-06,51.67,USD,Mobile
T504896,C103780,2025-09-23,6.7,USD,Mobile
T504897,C102930,2025-03-06,74.19,EUR,Web
T504898,C100753,2025-05-26,102.52,USD,Mobile
T504899,C100718,2025-12-20,13.4,EUR,Store
T504900,C103559,2025-08-09,16.82,USD,Web
T504901,C102514,2025-03-10,7.72,USD,Web
T504902,C103351,2025-04-20,0.5,USD,Store
T504903,C101165,2025-02-05,62.27,USD,Web
T504904,C104174,2025-08-07,0.5,CAD,Web
T504905,C102311,2025-07-24,107.17,USD,Store
T504906,C104596,2025-04-29,21.35,USD,Web
T504907,C101114,2025-10-20,80.94,CAD,Store
T504908,C102182,2025-07-04,105.13,USD,Web
T504909,C102074,2025-11-11,35.15,USD,Web
T504910,C101216,2025-06-01,32.04,USD,Web
T504911,C103311,2025-09-29,141.58,USD,Mobile
T504912,C101901,2025-07-25,95.33,EUR,Web
T504913,C101266,2025-05-13,67.88,USD,Mobile
T504914,C102048,2025-08-03,44.14,CAD,Mobile
T504915,C102943,2025-05-22,41.31,USD,Web
T504916,C104411,2025-02-26,51.69,USD,Mobile
T504917,C103879,2026-01-01,63.84,CAD,Store
T504918,C101780,2026-01-29,79.36,USD,Web
T504919,C100576,2025-06-15,64.21,CAD,Mobile
T504920,C103866,2025-08-02,55.67,CAD,Web
T504921,C103489,2025-07-06,71.28,USD,Web
T504922,C101729,2026-01-20,0.5,USD,Mobile
T504923,C104567,2025-07-06,92.65,USD,Web
T504924,C101261,2025-10-21,108.35,USD,Web
T504925,C101995,2025-06-04,109.3,USD,Web
T504926,C101248,2025-05-03,0.5,USD,Mobile
T504927,C102668,2025-03-02,6.27,USD,Web
T504928,C103337,2025-07-27,99.63,USD,Mobile
T504929,C102953,2025-03-02,0.0,USD,Mobile
T504930,C102211,2025-12-03,165.43,USD,Mobile
T504931,C102468,2025-05-29,44.96,USD,Store
T504932,C103664,2025-10-28,123.34,USD,Mobile
T504933,C101624,2025-09-17,42.04,USD,Web
T504934,C102129,2025-05-14,73.8,CAD,Store
T504935,C101483,2025-04-06,46.37,GBP,Mobile
T504936,C100109,2025-03-22,76.68,USD,Mobile
T504937,C103367,2026-02-10,43.32,USD,Mobile
T504938,C102417,2025-03-12,16.77,EUR,Web
T504939,C103518,2025-10-30,69.6,CAD,Mobile
T504940,C100791,2025-10-19,68.59,USD,Web
T504941,C104412,2025-09-15,48.09,USD,Web
T504942,C103001,2025-06-04,0.5,USD,Partner
T504943,C101981,2025-12-14,39.69,USD,Store
T504944,C100188,2025-05-23,117.16,USD,Web
T504945,C102741,2025-09-15,80.51,USD,Mobile
T504946,C103970,2025-03-27,77.94,USD,Mobile
T504947,C103069,2025-05-08,128.73,USD,Partner
